id,name,type,description,pages,evidence
E00566,弯头,设备,高压管线连接部件,"80,85,271",高压分配器上的一个弯头漏水 | 高压流程中，弯头是一个应力集中的管件 | 建立弯头使用台账
E00567,盘根,材料,密封部件，易受损,80,检泵时未检查到盘根有裂纹
E00568,更换弯头,处置措施,故障弯头密封不严时进行更换,80,判断是弯头观察孔密封不严，立即更换
E00569,高压携砂流体冲刷,原因,高压含砂流体对设备的冲刷作用,80,高压携砂流体持续冲刷盘根薄弱处，导致最终刺漏
E00570,使用时间过长,原因,设备部件使用期限过长导致老化,80,弯头的问题可能是由于使用时间过长导致
E00571,密封不严,原因,部件连接处密封性能失效,"80,252",判断是弯头观察孔密封不严 | 油管头钢圈内进入陶粒导致密封不严发生渗漏
E00572,高压管汇断裂,故障类型,高压管汇断裂处喷出高压水柱,81,高压水柱从高压管汇断裂处喷出
E00573,施工压力突降,现象,施工压力突然降到 0,81,施工压力突降到 0，紧急停车
E00574,金属疲劳,原因,长期震动使得螺杆产生金属疲劳,"81,129",长期的震动使得螺杆产生金属疲劳 | 电缆容易产生金属疲劳，见图 2-20
E00575,使用时间较长,原因,该批次法兰螺杆的使用时间较长,81,该批次法兰螺杆的使用时间较长
E00576,关闭井口 4 号闸门,处置措施,停泵后关闭井口闸门泄压,81,停泵后立即安排人员关闭井口 4 号闸门
E00577,更换排出法兰及连接螺杆,处置措施,决定更换所有压裂车排出法兰及连接螺杆,81,决定更换所有压裂车排出法兰及连接螺杆
E00578,合理分配排量,处置措施,实现平衡操作，减少高负荷运转时间,81,合理分配每台车的排量，实现平衡操作
E00579,排出法兰,设备,压裂车排出法兰,81,更换所有压裂车排出法兰及连接螺杆
E00580,泵头,设备,压裂车泵头,81,压裂车泵头液力端的各部件都存在金属疲劳的风险
E00581,连接螺杆,设备,法兰与泵头之间的连接螺杆,81,发现压裂车的排出法兰与泵头之间的连接螺杆断裂
E00582,JY-B3HF 井,井,发生法兰螺杆断裂的井,81,1.30 JY-B3HF 并第 6 段压裂施工中法兰螺杆断裂
E00583,金属疲劳风险,风险,压裂车泵头液力端部件存在金属疲劳风险,81,压裂车泵头液力端的各部件都存在金属疲劳的风险
E00584,螺杆断裂,故障类型,法兰盘螺杆发生断裂故障,82,造成螺杆的弱点断裂
E00585,螺杆质量问题,原因,螺杆本身存在质量缺陷,82,螺杆质量问题
E00586,疲劳极限,原因,长期高压工作达到疲劳极限,82,达到疲劳极限
E00587,受力不均,原因,安装时螺杆受力不均匀,82,安装时螺杆的受力不均
E00588,管线震动,原因,施工管线震动导致断裂,82,压裂施工过程中管线震动
E00589,高压弯头质量问题,原因,高压弯头本身存在质量缺陷,82,高压弯头质量问题
E00590,紧急停车,处置措施,发生故障时紧急停止施工,82,紧急停车，施工压力降至 0
E00591,关井口闸门,处置措施,关闭井口特定闸门,82,关井口 4 号闸门
E00592,更换高压弯头,处置措施,更换爆裂部件并试压,82,更换高压弯头并试压
E00593,更换螺杆,处置措施,更换故障螺杆及同批次螺杆,"82,83",更换 3000 型 8 号压裂车法兰盘螺杆 | 更换所有 3000 型泵车高压排出法兰螺杆
E00594,增加千斤顶,处置措施,防止车辆抖动磨损部件,82,给 3000 型压裂车增加千斤顶
E00595,进货质检,处置措施,设备配件更换前质量检查,82,设备配件更换前做好进货质检
E00596,连接部位检查,处置措施,施工前检查车辆及管线连接,82,施工前做好车辆及高压管线连接部位的检查
E00597,3000 型 8 号压裂车,设备,发生螺杆断裂的压裂设备,82,更换 3000 型 8 号压裂车法兰盘螺杆
E00598,法兰盘螺杆,设备,压裂车法兰盘连接部件,82,法兰盘螺杆断裂
E00599,高压弯头,设备,分配管汇出口高压部件,"82,167",分配管汇出口一高压弯头 | 施工前对高压弯头、旋塞阀按规定保养
E00600,分配管汇,设备,压裂施工管汇设备,82,分配管汇出口
E00601,井口 4 号闸门,设备,井口控制闸门,82,关井口 4 号闸门
E00602,JY-B4HF 井,井,发生高压弯头爆裂的井,82,JY-B4HF 井于 2014 年 9 月 8 日完井
E00603,第 10 段压裂施工,工况,发生故障时的施工段次,82,第 10 段压裂施工
E00604,施工压力 81.9MPa,施工参数,第 10 段压裂施工压力,82,施工压力 81.9MPa
E00605,排量 1.45m³/min,施工参数,第 10 段压裂施工排量,82,排量 1.45m³/min
E00606,泵车排出法兰螺杆断裂,故障类型,泵车排出法兰连接螺杆发生断裂故障,83,11:56 一辆 3000 型泵车排出法兰螺杆断裂
E00607,JY-B5HF 井,井,发生压裂施工故障的页岩气井,83,1.32 JY-B5HF 并第 7 段压裂施工泵车排出法兰螺杆断裂
E00608,3000 型泵车,设备,发生故障的压裂泵车型号,83,11:56 一辆 3000 型泵车排出法兰螺杆断裂
E00609,排出法兰螺杆,设备,泵车排出法兰的连接部件,83,3000 型泵车排出法兰螺杆断裂
E00610,螺杆强度不足,原因,螺杆强度达不到施工要求,83,初步判断 3000 型泵车排出法兰螺杆强度达不到施工要求
E00611,关井,处置措施,发生故障后的紧急操作,"83,178,227,241,244,265",立即停泵，关井 | 28 日 6:00~3 月 1 日 16:00 关井 | 若有可能应关井避免交叉作业 | 应立即关井，维修设备 | 10 日 18:20 关井
E00612,断开该车,处置措施,故障设备隔离措施,83,12:20 断开该车，继续压裂施工
E00613,高压件,设备,压裂施工中的高压部件,"83,86",严格执行高压件的管理规定 | 长时间高强度压裂作业，高压件疲劳
E00614,降级使用,处置措施,高压件使用一定时间后的管理要求,83,使用一定时间后按要求降级使用
E00615,检测探伤,处置措施,高压件的定期检测手段,83,定期检测探伤
E00616,紧固法兰螺杆,处置措施,压裂施工前用专用工具紧固,84,压裂施工前，用专用工具紧固法兰螺杆
E00617,安全防护绳,设备,用于泵头法兰间及高压管汇防护,84,泵头前后法兰间绑安全防护绳
E00618,巡回检查,处置措施,施工前后检查泵车排出法兰螺杆,"84,95",每段施工前后巡回检查所有泵车排出法兰螺杆、垫木各 1 次 | 在施工过程中，应按频次要求对设备的关键部位进行巡回检查
E00619,高压区,风险,施工期间严禁进入的区域,84,施工期间，加强巡视工作，严禁进入高压区内
E00620,停泵关井,处置措施,出现异常情况时的紧急处置,84,一旦出现异常情况，泵车、混砂车立刻停泵，关井
E00621,JY-B6HF 井,井,发生井口弯头爆裂的井号,84,1.33 JY-B6HF 并口弯头爆裂
E00622,井口弯头爆裂,故障类型,试压过程中发生的设备故障,84,井口第三根爬坡管线落地弯头和与井口八通连接的弯头爆裂
E00623,75MPa,施工参数,导致弯头爆裂的试压压力值,"84,134",第三步试压至 75MPa 时 | 泵送桥塞射孔压力过高时（超过 75MPa）
E00624,30MPa,施工参数,试压第一步压力值,"84,237",第一步试压 30MPa 无异常情况 | 压力升至 30MPa
E00625,60MPa,施工参数,试压第二步压力值,84,第二步 14:40 试压 60MPa 无异常情况
E00626,弯头爆裂,故障类型,高压弯头发生破裂失效,85,落地弯头爆裂后，导致与井口八通连接的弯头被拉断
E00627,生产工艺问题,原因,厂家制造过程中的缺陷,85,爆裂原因可能是厂家生产工艺的问题
E00628,壁厚不达标,原因,弯头壁厚未达到标准要求,85,导致弯头壁厚不达标
E00629,更换高压管件,处置措施,替换损坏的管件并试压,85,更换弯头等损坏的高压管件，连接流程，试压合格
E00630,定期监测,处置措施,定期检查高压管件使用情况,85,应该定期监测高压管件的使用情况
E00631,禁止人员靠近,处置措施,压裂期间禁止人员在周边活动,85,压裂期间，禁止人员在周边工作或活动
E00632,能量缓冲装置,设备,防止管件爆裂伤人的装置,85,设置、优化能量缓冲装置，防止管件爆裂伤人
E00633,累计使用时间,施工参数,管件累计工作时长,85,累计使用时间为 90h
E00634,高压管件,设备,压裂施工中使用的高压连接部件,85,应该定期监测高压管件的使用情况
E00635,壁厚,指标,影响弯头性能的关键参数,85,弯头的壁厚、制造工艺都是影响弯头性能的关键参数
E00636,管件爆裂伤人,风险,管件爆裂可能导致人员受伤,85,防止管件爆裂伤人
E00637,弯头被拉断,现象,连接弯头因爆裂被拉断,85,导致与井口八通连接的弯头被拉断
E00638,JY-B7HF 井,井,发生压裂施工故障的井号,86,JY-B7HF 井于 2015 年 2 月 7 日完井
E00639,第 17 段压裂施工,工况,发生故障时的施工段次,86,2016 年 4 月 28 日 8:58 开始第 17 段压裂施工
E00640,旋塞,设备,发生刺漏的具体高压部件,86,9:11 旋塞刺漏，停泵整改，更换旋塞
E00641,高压件疲劳,原因,导致旋塞刺漏的设备原因,86,长时间高强度压裂作业，高压件疲劳
E00642,更换旋塞,处置措施,故障处理的具体更换操作,86,旋塞刺漏后停泵整改，更换旋塞
E00643,第三方探伤检测,处置措施,高压件管理要求的检测手段,86,按要求进行第三方探伤检测
E00644,安装防护钢板,处置措施,高压区安全防护措施,86,压裂施工高压区周围安装防护钢板
E00645,泵送桥塞 - 射孔联作,工况,采用复合桥塞封隔井段并分簇射孔的工艺,87,泵送桥塞－射孔联作施工是采用复合桥塞对拟改造井段与已改造井段封隔
E00646,水平井井眼轨迹复杂,原因,导致泵送桥塞 - 射孔联作施工困难的主要因素,87,涪陵页岩气田水平井井眼轨迹复杂、水平段长、工艺难度大成为泵送桥塞 - 射孔联作施工困难的主要因素
E00647,水平段长,原因,导致施工困难的因素之一,87,涪陵页岩气田水平井井眼轨迹复杂、水平段长、工艺难度大成为泵送桥塞 - 射孔联作施工困难的主要因素
E00648,设备质量问题,原因,造成作业复杂情况与故障的主要因素,87,其次设备和工具本身存在的质量问题，以及施工队伍多、技术水平和管理水平的不均衡也是造成作业复杂情况与故障的主要因素
E00649,桥塞中途坐封,故障类型,泵送桥塞 - 射孔联作施工环节出现的复杂情况,87,本章主要介绍涪陵页岩气田在泵送桥塞 - 射孔联作施工环节出现的桥塞中途坐封
E00650,井下工具遇卡,故障类型,泵送桥塞 - 射孔联作施工环节出现的复杂情况,87,本章主要介绍涪陵页岩气田在泵送桥塞 - 射孔联作施工环节出现的桥塞中途坐封、井下工具遇卡
E00651,砂卡电缆,故障类型,泵送桥塞 - 射孔联作施工环节出现的复杂情况,87,本章主要介绍涪陵页岩气田在泵送桥塞 - 射孔联作施工环节出现的砂卡电缆
E00652,误操作剪断电缆,故障类型,JY-C1HF 井发生的具体故障案例,87,2.1 JY-C1HF 并泵送桥塞 - 射孔误操作剪断电缆
E00653,施工排量大,施工参数,泵送桥塞 - 射孔联作工艺的特点,87,该工艺施工周期短、方便段簇调整、施工排量大，成本低
E00654,平衡压 35MPa,施工参数,JY-C1HF 井施工过程中的压力参数,87,8 月 23 日 19:50~20:00 打平衡压 35MPa
E00655,桥塞设计深度 3882.0m,施工参数,JY-C1HF 井第 2 级桥塞的设计深度,87,8 月 21 日第 1 段压裂，第 2 级桥塞设计深度 3882.0m
E00656,人工井底 4017.26m,施工参数,JY-C1HF 井完井后的人工井底深度,87,JY-C1HF 井于 2013 年 6 月 21 日完井，人工井底 4017.26m
E00657,工具串,设备,入井的工具组合，包含桥塞、射孔枪等,"87,123,253",工具串（工具串结构：φ109mm 桥塞 +φ108mm 推筒 +φ97mm 座封工具... | 泵送失败后上起工具串遇卡 | 未对工具串通过性测试
E00658,工具串井下遇阻,故障类型,泵送过程中工具串在井下无法活动,88,初步判断工具串井下遇阻，对工具串进行试起
E00659,桥塞座封,故障类型,桥塞意外在井筒内坐封导致卡阻,"88,230,266",反复试提 4 次均无行程，判断桥塞座封 | 17 日 0:50 连续油管下到深度 3050m 桥塞座封深度 | 完成桥塞座封，封位 3238.0m
E00660,施工压力突然升高,现象,泵送过程中压力异常上升,88,施工压力突然由 42MPa 升至 65MPa
E00661,电缆张力突然升高,现象,上提电缆时张力异常增加,88,张力由 4.8kN 突然升至 11kN
E00662,连续油管打捞,处置措施,使用连续油管进行井下工具打捞,"88,91,96,103,109,126,132,135,142,144,157,251",换装连续油管作业井口...检查捞获电缆 20m | 30 日 12:00~16:00 下连续油管带内钩打捞矛到井深 74.0m | 30 日 20:40 连续油管底带φ102mm 内钩打捞矛 | 做好连续油管打捞的技术调研工作，尽量采用连续油管打捞 | 连续油管下打捞管柱
E00663,桥塞点火,处置措施,点火销毁桥塞以解卡,88,平衡压后桥塞点火，丢掉桥塞后提出射孔枪
E00664,电缆张力,施工参数,电缆作业时承受的拉力,"88,113,114,115,132,143,154,165,168",电缆张力 4kN...张力由 4.8kN 突然升至 11kN | 上提电缆，拉力分别为 12.6kN、15.6kN、16.9kN、19.6kN | 电缆张力随即上升 3.6kN | 拉力升至 16.9kN（3800lb） | 电缆张力随之异常上涨
E00665,泵送排量,施工参数,泵送液体的体积流量,"88,90,126,136,137,143,147,251",泵送排量 0.48m³/min...保持泵送排量 1.7m³/min | 摸索合理的泵送排量、下放速度等作业参数 | 合理的减小泵送排量，减少工具串的泵送推力 | 泵送最高排量设计 1.6m^3/min | 在泵送排量设计上要结合井眼轨迹的变化，做好优化
E00666,电缆内钩打捞矛,设备,用于打捞电缆的工具,88,管柱结构：φ98mm 电缆内钩打捞矛
E00667,卡瓦打捞筒,设备,用于打捞落鱼的筒状工具,"88,92,109,121,124,131,133,142,149,150,159,172,177,181,184,191,202",管柱结构：φ110mm 卡瓦打捞筒 | 23 日 2:00 下φ111mm 卡瓦打捞筒 | φ105mm 卡瓦打捞筒 | 管柱结构：φ105mm 卡瓦打捞筒 | φ98mm 卡瓦打捞筒
