id,head,relation,tail,pages,evidence,weight
T00728,内钩打捞矛,相关,下内钩打捞,98,下内钩下φ112mm 内钩打捞矛,1
T00729,外钩打捞矛,相关,下外钩打捞,98,下φ112mm 外钩打捞矛,1
T00730,篮式卡瓦打捞筒,相关,下打捞筒打捞,98,下φ107mm 篮式卡瓦打捞筒,1
T00731,循环洗井,相关,泥浆密度,98,用密度 1.84g/cm³泥浆循环洗井,1
T00732,循环洗井,相关,施工压力,98,施工压力 17~18MPa,1
T00733,循环洗井,相关,排量,98,排量 0.26~0.30m³/min,1
T00734,遇阻,导致,加压冲下,98,遇阻，深度 2574.51m...加压 40kN 冲下,1
T00735,捞获电缆,表现为,外钩打捞矛,98,带出外钩，捞获电缆 7 小段 4m,1
T00736,悬重正常,相关,下放悬重,98,下放悬重 260~280kN，下放悬重正常,1
T00737,落鱼下行,相关,悬重无明显变化,98,上提管柱，悬重无明显变化，判断落鱼下行,1
T00738,下外钩打捞,导致,外钩抓齿弯曲变形,99,外钩抓齿弯曲变形。分析是外钩插入到鱼顶的马笼头和套管的空间,1
T00739,外钩抓齿弯曲变形,原因是,外钩插入到鱼顶的马笼头和套管的空间,99,分析是外钩插入到鱼顶的马笼头和套管的空间，转动管柱时抓齿变形,1
T00740,下外钩打捞,表现为,遇阻,99,方钻杆方余 11.53m 遇阻，复探 3 次不变,1
T00741,下内钩打捞,监测指标,施工压力,99,下内钩打捞...施工压力 17~19MPa,1
T00742,下内钩打捞,监测指标,排量,99,下内钩打捞...排量 0.27~0.30m^3/min,1
T00743,下套铣筒套铣,监测指标,施工压力,99,下套铣筒套铣...施工压力 17~19MPa,1
T00744,遇卡,原因是,铁屑,100,480kN 遇卡，分析是套铣筒和套管环空有铁屑,1
T00745,遇卡,处置措施,活动管柱循环洗井,100,480kN 遇卡，活动管柱循环 1.84g/cm³ 泥浆洗井,1
T00746,活动管柱循环洗井,监测指标,施工压力,100,活动管柱循环洗井，施工压力 18 ~ 19MPa,1
T00747,活动管柱循环洗井,监测指标,排量,100,活动管柱循环洗井，排量 0.30m³/min,1
T00748,篮式卡瓦打捞筒,包含,捞获电缆,100,起钻带出打捞筒，捞获 0.1m 电缆,1
T00749,磨鞋,相关,通井,100,10 日 2:00 下 φ111.1 磨鞋，磨鞋通井,1
T00750,遇卡,表现为,遇阻,100,480kN 遇卡，下放管柱 260kN 降至 200kN 遇阻,1
T00751,清理井筒,发生于,遇阻,101,期间在 3862.0m、3957.0m、4092.0m 遇阻,1
T00752,遇阻,处置措施,上提下放开泵,101,遇阻，上提下放开泵通过,1
T00753,遇阻,处置措施,循环减阻水,101,15:30 上提到 4213.0m 开泵循环减阻水,1
T00754,连续油管,导致,工具落井,101,12:00 起连续油管出井口，工具落井,1
T00755,工具落井,包含,磨鞋,101,落鱼结构：φ110mm 五棱平底磨鞋,1
T00756,工具落井,包含,螺杆马达,101,落鱼结构：φ89mm 螺杆马达,1
T00757,磨鞋通井,监测指标,施工压力,101,施工压力 17.2~19.4MPa,1
T00758,磨鞋通井,监测指标,排量,101,排量 0.26~0.32m³/min,1
T00759,技术措施错误,导致,电缆缠绕工具串,102,遇卡后，通过泄压、打压方式解卡桥塞，导致电缆缠绕工具串,1
T00760,技术措施错误,导致,电缆剪断,102,通过泄压、打压方式解卡桥塞，导致电缆缠绕工具串、电缆剪断,1
T00761,施工经验不足,导致,事件故障复杂化,102,施工经验不足，对泵送桥塞工艺的复杂性认识不足，造成事件故障复杂化,1
T00762,优化施工参数,影响,泵压和下电缆速度同步,"102,129",优化施工参数，根据不同的井斜、井深、泵送泵压，做到泵压和下电缆速度同步,2
T00763,调整泥浆性能,发生于,压井前,102,（5）压井前一定要调整好泥浆性能，只有泥浆合格了才能入井,1
T00764,泥浆沉降,原因是,重晶石粉沉淀,103,本井在施工时泥浆的重晶石粉沉淀给下钻带来极大的困难,1
T00765,点火失败,原因是,点火线路短路,103,井口未观测到点火反应，初步判断为点火线路短路，点火失败,1
T00766,点火线路短路,原因是,电缆头渗水,103,发现电缆头接线处渗水，造成绝缘损坏，点火线路短路,1
T00767,点火线路短路,表现为,电流表满偏,103,3s 后电流表满偏显示点火电路短路,1
T00768,套铣鱼头,导致,事故复杂化,103,如果鱼头上还有较多的电缆，套铣将使事故复杂化,1
T00769,压井,导致,储层伤害,103,避免压井造成井下状况复杂化和对储层的伤害,1
T00770,JY-C4HF 井,发生于,点火失败,103,2.4 JY-C4HF 并泵送桥塞 - 射孔第 11 段点火失败,1
T00771,操作人员不熟练,导致,电缆头绝缘损坏,104,操作人员不熟练...造成点火线绝缘损坏,1
T00772,电缆头密封不严,导致,液体渗入,104,电缆头连接处密封不严...导致液体渗入缆芯连接处,1
T00773,液体渗入,导致,电缆头绝缘损坏,104,导致液体渗入缆芯连接处，造成点火线绝缘损坏,1
T00774,注入足量硅脂,处置措施,确保线路绝缘,104,每下井 2 次就对电缆头注入足量硅脂，确保线路绝缘,1
T00775,重做电缆头,处置措施,保证电缆头绝缘,104,每下井 6 次重做电缆头...保证电缆头绝缘,1
T00776,JY-C5HF 井,发生于,工具遇卡,104,JY-C5HF 并泵送桥塞 - 射孔遇卡,1
T00777,工具遇卡,表现为,张力异常,104,上提电缆时发现张力异常...确认井下工具遇卡,1
T00778,砂桥,导致,工具串遇阻,105,形成砂桥，从而导致桥塞及射孔工具串扎入砂堆遇阻,1
T00779,井筒积砂,原因是,顶替不彻底,105,井筒积砂，分析与本段压裂结束，顶替不彻底有关,1
T00780,砂桥,导致,泵送压力波动,105,泵送压力有明显波动，推测是由于...形成砂桥,1
T00781,软卡,原因是,桥塞周围积砂,105,可判断为软卡，桥塞周围有压裂砂,1
T00782,电缆张力变化不明显,表现为,座封滑移,105,座封桥塞时电缆张力下降不明显，可进一步验证桥塞在砂堆中座封存在滑移现象,1
T00783,推筒外壁划痕,相关,推筒卡阻,105,推筒外壁有大量划痕，进一步验证了卡点在推筒上,1
T00784,桥塞原地座封,包含,射孔深度调整,105,决定桥塞原地座封...第一枪由原来 3673.0~3674.0m 调整为 3670.65~3671.65m,1
T00785,金属残渣,导致,工具串遇卡,106,颗粒较大的残渣无法通过推筒与套管间的间隙，从而挂卡工具串,1
T00786,工具串遇卡,表现为,电缆张力异常,106,从而挂卡工具串，电缆张力异常,1
T00787,工具串遇卡,表现为,井口压力升高,106,停车后发现井口压力已经升至 54MPa,1
T00788,桥塞遇卡,处置措施,点火丢手,106,采取点火丢手方式解卡,1
T00789,盲目起电缆,导致,电缆断脱,106,避免盲目起电缆，出现电缆断脱等复杂情况,1
T00790,过顶替清理井筒,影响,工具串顺利入井,106,以便于后续电缆泵送桥塞及射孔工具串顺利入井,1
T00791,排量 1.8m³/min,监测指标,施工压力 37MPa,106,正常 1.8m³/min 排量的施工压力为 37MPa,1
T00792,电缆地面遇卡,原因是,回油管线被堵,107,检查回油管线，发现回油流量太小，确定遇卡原因是回油管线被堵,1
T00793,电缆地面遇卡,表现为,回油流量太小,107,检查回油管线，发现回油流量太小，确定遇卡原因是回油管线被堵,1
T00794,回油管线被堵,处置措施,人工卸掉回油管线,107,最后用人工卸掉回油管线，卸掉喇叭口，手动释放防喷盒密封盘根解卡,1
T00795,回油管线被堵,处置措施,手动释放防喷盒密封盘根解卡,107,最后用人工卸掉回油管线，卸掉喇叭口，手动释放防喷盒密封盘根解卡,1
T00796,连续油管,包含,五棱平底磨鞋,107,管柱结构：φ 110mm 五棱平底磨鞋+φ 73mm 螺杆马达,1
T00797,连续油管,包含,螺杆马达,"107,180,186,187,213",管柱结构：φ 110mm 五棱平底磨鞋+φ 73mm 螺杆马达 | 平底磨鞋开始进行钻磨桥塞及 89mm 螺杆马达施工 | 连接钻塞工具：φ110mm 贝克平底磨鞋 +φ73mm 螺杆马达 | 连续油管连接钻塞管柱，管柱结构：φ110mm 平底磨鞋 +φ73mm 螺杆马达 | 管柱结构：φ108mm 平底磨鞋 + φ73mm 螺杆马达,5
T00798,遇阻,监测指标,施工压力,107,减阻水正循环洗井，施工压力 35.3~35.6MPa，排量 0.40m^3/min,1
T00799,遇阻,监测指标,排量,107,减阻水正循环洗井，施工压力 35.3~35.6MPa，排量 0.40m^3/min,1
T00800,五棱平底磨鞋,表现为,磨鞋磨损严重,107,18:25 起出连续油管通井管柱，检查五棱平底磨鞋磨损严重,1
T00801,遇阻,发生于,连续油管,107,22:40 下连续油管加压 20kN 遇阻，深度 4104.00m,1
T00802,井筒内壁粘有压裂砂,导致,桥塞遇卡,108,将压裂砂堆积在桥塞与井筒间隙中，导致桥塞遇卡,1
T00803,电缆携砂过多,导致,电缆被卡住,108,导致防喷盒内压裂砂积累过多，最终卡死电缆，电缆被卡住,1
T00804,连续油管内打压,表现为,泵压下降,108,连续油管内打压 42MPa 后降至 26MPa,1
T00805,优化施工参数,影响,电缆起下速度,108,泵送参数与电缆起下速度一致,1
T00806,工具落井,发生于,JY-C7HF 井,109,2.7 JY-C7HF 并第 8 段泵送工具串落并,1
T00807,工具落井,原因是,电缆打扭遇卡,109,排除设备原因，判断电缆打扭遇卡,1
T00808,工具落井,表现为,施工压力升高,109,施工压力由 28.61MPa 升至 58.63MPa,1
T00809,工具落井,表现为,张力异常,109,张力异常,1
T00810,工具落井,表现为,CCL 曲线异常,109,CCL 曲线异常,1
T00811,电缆打扭遇卡,导致,桥塞未座封,109,工具落井。12 日 0:30 起电缆到 323m 遇卡...判断桥塞未座封,1
T00812,工具落井,处置措施,连续油管打捞,109,1. 连续油管打捞,1
T00813,工具落井,处置措施,剪掉电缆打扭部分,109,剪掉电缆打扭部分，重新连接电缆,1
T00814,连续油管打捞,包含,卡瓦打捞筒,"109,142",管柱结构：φ105mm 卡瓦打捞筒 | 管柱结构：φ76.20mm 卡瓦打捞筒,2
T00815,连续油管打捞,包含,震击器,109,φ73mm 震击器,1
T00816,工具落井,监测指标,排量,109,排量由 0.4m3/min 升至 1.8m3/min,1
T00817,工具落井,监测指标,施工压力,109,施工压力由 28.61MPa 升至 58.63MPa,1
T00818,遇阻,导致,泵压升高,110,泵送桥塞到 2866.0m 遇阻，施工压力 58MPa,1
T00819,点火不成功,表现为,发射率 50%,110,第一枪点火不成功，发射率 50%,1
T00820,泵送桥塞,发生于,第 8 段,110,电缆输送第 8 段射孔枪、桥塞,1
T00821,遇阻,处置措施,起出工具串,"110,123",15:40 起出工具串，检查无明显磨损 | 若泵送时仍然遇阻，建议起出工具串,2
T00822,点火不成功,处置措施,补射孔,110,第一枪点火不成功... 下连续油管补射孔,1
T00823,速度不同步,导致,泵送桥塞遇阻,111,在泵送期间绞车速度与工具串速度不同步造成本次事件,1
T00824,井筒内压裂砂堆积,导致,泵送桥塞遇阻,111,分析遇阻的主要原因是井筒内有较多压裂砂，在工具串作用下水平段压裂砂逐渐堆积,1
T00825,管线连接不紧凑,导致,地面管线积砂,111,压裂车供液连接管线不紧凑，导致尾部流速降低而含砂,1
T00826,施工前准备不足,导致,盲目施工,111,施工前准备不足，施工人员对井下可能出现的问题预估不足，没有采取预防措施,1
T00827,地面流程整改,包含,缩短管汇长度,111,对地面流程进行了整改，缩短高低压集流管汇长度,1
T00828,CCL 曲线异常,表现为,井下可能出现的问题,111,施工人员对井下可能出现的问题预估不足，发现 CCL 曲线异常,1
T00829,施工参数,包含,泵压,112,确定泵送的泵压排量及电缆起下速度,1
T00830,施工参数,包含,排量,112,确定泵送的泵压排量及电缆起下速度,1
T00831,施工参数,包含,电缆起下速度,112,确定泵送的泵压排量及电缆起下速度,1
T00832,异常情况,处置措施,及时停泵,112,施工过程中有异常及时停泵,1
T00833,地面流程管线,处置措施,缩短地面流程管线,112,尽量缩短地面流程管线，管线接头处不留死角,1
T00834,泵送桥塞 - 射孔联作流程,处置措施,流程单独连接,112,泵送桥塞 - 射孔联作流程单独连接,1
T00835,流程单独连接,影响,无压裂砂带入井内,112,确保泵送施工中无压裂砂带入井内,1
T00836,JY-C8HF 井,表现为,泵送桥塞未丢手,112,2.8 JY-C8HF 并电缆泵送桥塞未丢手,1
T00837,泵送,监测指标,排量,112,开始泵送，开泵后逐步提升排量,1
T00838,施工参数,相关,井身结构,112,根据不同的井斜、井深、井身结构，确定泵送的泵压排量,1
T00839,桥塞未完全座封,原因是,桥塞火药质量问题,113,此次桥塞未完全座封的根本原因为桥塞火药质量问题,1
T00840,电缆拉断,处置措施,打捞作业,113,拉断电缆...16 日 8:00 组下打捞管柱,1
T00841,试挤作业,监测指标,施工压力,113,试挤：排量由 2.0m³/min 升至 10.0m³/min...施工压力由 15.6MPa 升至 77.1MPa,1
T00842,试挤作业,监测指标,排量,113,试挤：排量由 2.0m³/min 升至 10.0m³/min 再降至 2m³/min,1
T00843,施工压力,表现为,泵压异常,"113,141",施工压力由 15.6MPa 升至 77.1MPa 后降至 44MPa | 施工压力升高到 82MPa，无法继续泵送,2
T00844,打捞管柱,包含,卡瓦打捞筒,113,管柱结构：φ105mm 卡瓦打捞筒 +φ98mm 变扣接头,1
T00845,桥塞未完全座封,发生于,涪陵页岩气田,113,涪陵页岩气田试气压裂作业井复杂情况与故障案例分析,1
T00846,工具串遇卡,发生于,JY-C9HF 井,114,2.9 JY-C9HF 并第 6 段泵送桥塞 - 射孔遇卡,1
T00847,工具串遇卡,表现为,电缆张力上升,114,电缆张力随即上升 3.6kN（800lb）左右,1
T00848,桥塞火药,处置措施,禁止使用,114,禁止使用这一批次的桥塞火药（600 级）,1
T00849,射孔器材,处置措施,防潮,114,现场合理存放射孔器材，做好防潮、保管工作,1
T00850,泵送桥塞射孔,相关,排量,114,最高排量 2.2m³/min,1
T00851,电缆断裂,原因是,电缆头弱点,115,判断电缆在电缆头弱点处断开,1
T00852,电缆断裂,表现为,电缆剧烈跳动,115,电缆剧烈跳动，张力显示降至 3.0kN,1
T00853,电缆断裂,表现为,张力下降,115,张力显示降至 3.0kN（680lb）,1
T00854,仪器落井,原因是,电缆断裂,115,判断电缆在电缆头弱点处断开，最终确定仪器落井,1
T00855,仪器落井,表现为,信号丢失,115,地面仪器读不到磁定位的信号,1
T00856,仪器落井,表现为,电流增加,115,仪器供电电流增加 70mA,1
T00857,上提电缆,监测指标,电缆张力,115,观察电缆张力变化，上提电缆 128.5m,1
T00858,上提电缆,相关,上提速度,115,以 10m/min 的速度上提电缆,1
T00859,桥塞遇卡,原因是,慢燃火药燃烧不充分,116,桥塞火药的质量问题或雨天受潮，使燃烧产生的推力小于桥塞丢手拉断力,1
T00860,桥塞遇卡,原因是,座封工具故障,116,座封工具可能存在下井过程中由于受环境影响，出现油缸漏油的情况,1
T00861,桥塞遇卡,原因是,火药燃烧室漏气,116,桥塞投送工具的火药燃烧室可能出现漏气的现象，使火药燃烧产生的能量部分泄露,1
T00862,桥塞遇卡,原因是,桥塞拉断销质量问题,116,桥塞拉断销拉断力大于 177.8kN，桥塞点火后产生的拉断力无法正常拉断桥塞拉断销,1
T00863,桥塞遇卡,原因是,沉砂,116,根据泵送张力变化曲线推断，泵送桥塞工具串即将到达桥塞深度时受沉砂影响,1
T00864,桥塞落井,处置措施,打捞作业,116,7 日 21:33 下打捞工具管柱，8 日 6:45 起连续油管打捞管柱，捞获射孔工具串一套,1
T00865,打捞作业,监测指标,施工压力 32.5MPa,116,21:51 减阻水循环冲洗上提下放连续油管分别加压 30kN、45kN 打捞，施工压力 32.5MPa,1
T00866,沉砂,影响,电缆张力异常,116,电缆张力突然变化范围加大到 2.9~4.0kN，速度由 32m/min 降至 22m/min,1
T00867,桥塞试压,监测指标,压降 0.2MPa,116,7:30 减阻水打压 70MPa 对桥塞试压，10min 压降 0.2MPa，合格,1
